country_or_area,year,value,category
Denmark,1997,5.195285025,pfcs
Denmark,1996,2.09337225,pfcs
Denmark,1995,0.6335525,pfcs
Denmark,1994,0.066225,pfcs
Estonia,2008,0.04855617,pfcs
Estonia,2007,0.0769093,pfcs
Estonia,2006,0.09447217,pfcs
European Union,2014,3486.249428,pfcs
European Union,2013,3939.090563,pfcs
European Union,2012,3680.628343,pfcs
European Union,2011,4225.767482,pfcs
European Union,2010,3857.822593,pfcs
European Union,2009,3332.04393,pfcs
European Union,2008,5119.139706,pfcs
European Union,2007,5968.643612,pfcs
European Union,2006,6435.834255,pfcs
European Union,2005,7225.365757,pfcs
European Union,2004,8610.464924,pfcs
European Union,2003,10162.30079,pfcs
European Union,2002,12287.14955,pfcs
European Union,2001,10572.46667,pfcs
European Union,2000,11800.29151,pfcs
European Union,1999,13770.43981,pfcs
European Union,1998,14155.14266,pfcs
European Union,1997,14975.28748,pfcs
European Union,1996,16147.63685,pfcs
European Union,1995,16805.54006,pfcs
European Union,1994,17217.94209,pfcs
European Union,1993,17891.05187,pfcs
European Union,1992,18844.42404,pfcs
European Union,1991,23023.08038,pfcs
European Union,1990,25369.66202,pfcs
Finland,2014,10.30386864,pfcs
Finland,2013,6.663071293,pfcs
Finland,2012,5.657787249,pfcs
Finland,2011,2.299710342,pfcs
Finland,2010,1.060941,pfcs
Finland,2009,11.58387445,pfcs
Finland,2008,13.93489389,pfcs
Finland,2007,10.20663633,pfcs
Finland,2006,19.2075921,pfcs
Finland,2005,15.9741532,pfcs
Finland,2004,14.3909954,pfcs
Finland,2003,18.32408906,pfcs
Finland,2002,16.50458665,pfcs
Finland,2001,22.68453723,pfcs
Finland,2000,13.2261211,pfcs
Finland,1999,35.6934882,pfcs
Finland,1998,0.633393,pfcs
Finland,1997,0.550777,pfcs
Finland,1996,0.478937,pfcs
Finland,1995,0.416466,pfcs
Finland,1994,0.362145,pfcs
Finland,1993,0.314908,pfcs
Finland,1992,0.273833,pfcs
Finland,1991,0.238116,pfcs
Finland,1990,0.207057,pfcs
France,2014,591.7123945,pfcs
France,2013,657.6122153,pfcs
France,2012,778.267428,pfcs
France,2011,761.9602258,pfcs
France,2010,605.2922219,pfcs
France,2009,546.734063,pfcs
France,2008,765.6687925,pfcs
France,2007,1167.35231,pfcs
France,2006,1450.31797,pfcs
France,2005,1748.249887,pfcs
France,2004,2626.777298,pfcs
France,2003,3838.778668,pfcs
France,2002,4162.085219,pfcs
France,2001,2640.889839,pfcs
France,2000,2985.410564,pfcs
France,1999,4206.323495,pfcs
France,1998,3410.293678,pfcs
France,1997,2918.655813,pfcs
France,1996,2810.701507,pfcs
France,1995,3069.28485,pfcs
France,1994,4313.407457,pfcs
France,1993,4831.985386,pfcs
France,1992,4906.23798,pfcs
France,1991,4810.465471,pfcs
France,1990,5190.388584,pfcs
Germany,2014,234.2301279,pfcs
Germany,2013,258.2424803,pfcs
Germany,2012,242.1952983,pfcs
Germany,2011,278.5131586,pfcs
Germany,2010,345.3746546,pfcs
Germany,2009,405.8981949,pfcs
Germany,2008,565.9996784,pfcs
Germany,2007,587.3371341,pfcs
Germany,2006,668.4684379,pfcs
Germany,2005,836.7689434,pfcs
Germany,2004,977.4001706,pfcs
Germany,2003,1015.530328,pfcs
Germany,2002,945.647648,pfcs
Germany,2001,869.6013592,pfcs
Germany,2000,956.3249367,pfcs
Germany,1999,1484.769026,pfcs
Germany,1998,1781.790642,pfcs
Germany,1997,1653.483998,pfcs
Germany,1996,2041.187189,pfcs
Germany,1995,2085.720852,pfcs
Germany,1994,1918.775599,pfcs
Germany,1993,2256.389826,pfcs
Germany,1992,2407.11875,pfcs
Germany,1991,2654.6235,pfcs
Germany,1990,3060.2315,pfcs
Greece,2014,134.6336963,pfcs
Greece,2013,172.562016,pfcs
Greece,2012,147.7711916,pfcs
Greece,2011,110.526126,pfcs
Greece,2010,129.4383483,pfcs
Greece,2009,91.34539784,pfcs
Greece,2008,118.9522063,pfcs
Greece,2007,103.0426735,pfcs
Greece,2006,87.2101002,pfcs
Greece,2005,91.51135886,pfcs
Greece,2004,87.8553256,pfcs
Greece,2003,89.27631677,pfcs
Greece,2002,88.28704396,pfcs
Greece,2001,84.10325592,pfcs
Greece,2000,122.2602472,pfcs
Greece,1999,105.3085558,pfcs
Greece,1998,155.4785378,pfcs
Greece,1997,125.6372834,pfcs
Greece,1996,53.729172,pfcs
Greece,1995,62.8524918,pfcs
Greece,1994,70.308966,pfcs
Greece,1993,112.9376556,pfcs
Greece,1992,187.741785,pfcs
Greece,1991,191.1907368,pfcs
Greece,1990,190.2597858,pfcs
Hungary,2014,1.961157681,pfcs
Hungary,2013,1.691340453,pfcs
Hungary,2012,1.723054275,pfcs
Hungary,2011,2.158275183,pfcs
Hungary,2010,1.521094111,pfcs
Hungary,2009,3.698902886,pfcs
Hungary,2008,4.798708089,pfcs
Hungary,2007,4.540378265,pfcs
Hungary,2006,3.179835233,pfcs
Hungary,2005,280.5184798,pfcs
Hungary,2004,269.42637,pfcs
Hungary,2003,254.4128405,pfcs
Hungary,2002,271.9061815,pfcs
Hungary,2001,266.8453735,pfcs
Hungary,2000,283.1143493,pfcs
Hungary,1999,287.0308813,pfcs
Hungary,1998,263.733629,pfcs
Hungary,1997,212.280471,pfcs
Hungary,1996,212.8050372,pfcs
Hungary,1995,222.7191794,pfcs
Hungary,1994,212.187219,pfcs
Hungary,1993,194.5850035,pfcs
Hungary,1992,180.0380574,pfcs
Hungary,1991,323.5978726,pfcs
Hungary,1990,375.7224869,pfcs
Iceland,2014,99.03294952,pfcs
Iceland,2013,88.1645539,pfcs
Iceland,2012,93.99983549,pfcs
Iceland,2011,74.52016968,pfcs
Iceland,2010,171.6653838,pfcs
Iceland,2009,180.0506034,pfcs
Iceland,2008,411.3826522,pfcs
Iceland,2007,331.3863469,pfcs
Iceland,2006,392.7879775,pfcs
Iceland,2005,30.76055197,pfcs
Iceland,2004,45.47644224,pfcs
Iceland,2003,70.47345688,pfcs
Iceland,2002,85.51052132,pfcs
Iceland,2001,108.0504972,pfcs
Iceland,2000,149.8938514,pfcs
Iceland,1999,204.1727383,pfcs
Iceland,1998,212.3323256,pfcs
Iceland,1997,97.08009107,pfcs
Iceland,1996,29.64412156,pfcs
Iceland,1995,69.36258288,pfcs
Iceland,1994,52.53348045,pfcs
Iceland,1993,88.23991259,pfcs
Iceland,1992,183.0351132,pfcs
Iceland,1991,410.6083737,pfcs
Iceland,1990,494.6415684,pfcs
Ireland,2014,9.004010101,pfcs
Ireland,2013,8.324355556,pfcs
Ireland,2012,9.559057778,pfcs
Ireland,2011,15.8758,pfcs
Ireland,2010,46.5838,pfcs
Ireland,2009,83.63275,pfcs
Ireland,2008,136.13626,pfcs
Ireland,2007,168.1002,pfcs
Ireland,2006,190.95674,pfcs
Ireland,2005,216.38503,pfcs
Ireland,2004,234.81346,pfcs
Ireland,2003,285.9505728,pfcs
Ireland,2002,267.89489,pfcs
Ireland,2001,379.51399,pfcs
Ireland,2000,397.75633,pfcs
Ireland,1999,254.822381,pfcs
Ireland,1998,79.217,pfcs
Ireland,1997,169.01224,pfcs
Ireland,1996,133.28886,pfcs
Ireland,1995,97.60724,pfcs
Ireland,1994,58.612252,pfcs
Ireland,1993,39.114758,pfcs
Ireland,1992,19.617264,pfcs
Ireland,1991,9.868517,pfcs
Ireland,1990,0.11977,pfcs
Italy,2014,1564.344333,pfcs
Italy,2013,1705.413667,pfcs
Italy,2012,1499.205636,pfcs
Italy,2011,1661.280205,pfcs
Italy,2010,1520.386205,pfcs
Italy,2009,1215.360192,pfcs
Italy,2008,1712.385976,pfcs
Italy,2007,1886.203603,pfcs
Italy,2006,1935.14259,pfcs
Italy,2005,1939.946592,pfcs
Italy,2004,1950.881492,pfcs
Italy,2003,1882.182075,pfcs
Italy,2002,1491.226621,pfcs
Italy,2001,1502.529182,pfcs
Italy,2000,1388.288309,pfcs
Italy,1999,1265.458501,pfcs
Italy,1998,1259.287059,pfcs
Italy,1997,1211.455463,pfcs
Italy,1996,1180.362051,pfcs
Italy,1995,1450.330782,pfcs
Italy,1994,1422.698664,pfcs
Italy,1993,1672.061218,pfcs
Italy,1992,1818.774388,pfcs
Italy,1991,2509.911631,pfcs
Italy,1990,2906.85507,pfcs
Japan,2014,3361.425307,pfcs
Japan,2013,3280.059307,pfcs
Japan,2012,3436.328307,pfcs
Japan,2011,3755.446492,pfcs
Japan,2010,4249.543704,pfcs
Japan,2009,4046.872145,pfcs
Japan,2008,5743.404779,pfcs
Japan,2007,7916.849586,pfcs
Japan,2006,8998.775746,pfcs
Japan,2005,8623.351659,pfcs
Japan,2004,9216.640484,pfcs
Japan,2003,8854.205627,pfcs
Japan,2002,9199.43971,pfcs
Japan,2001,9878.468434,pfcs
Japan,2000,11873.10988,pfcs
Japan,1999,13118.06471,pfcs
Japan,1998,16568.47613,pfcs
Japan,1997,19984.28288,pfcs
Japan,1996,18258.17704,pfcs
Japan,1995,17609.9186,pfcs
Japan,1994,13443.46184,pfcs
Japan,1993,10942.79702,pfcs
Japan,1992,7617.293108,pfcs
Japan,1991,7506.922088,pfcs
Japan,1990,6539.299333,pfcs
Liechtenstein,2014,0.04177826,pfcs
Liechtenstein,2013,0.06017136,pfcs
Liechtenstein,2012,0.055135973,pfcs
Liechtenstein,2011,0.060648072,pfcs
Liechtenstein,2010,0.068702536,pfcs
Liechtenstein,2009,0.07327475,pfcs
Liechtenstein,2008,0.082494505,pfcs
Liechtenstein,2007,0.083069304,pfcs
Liechtenstein,2006,0.076971962,pfcs
Liechtenstein,2005,0.065632178,pfcs
Liechtenstein,2004,0.048063927,pfcs
Liechtenstein,2003,0.038410395,pfcs
Liechtenstein,2002,0.019322576,pfcs
Liechtenstein,2001,0.015637904,pfcs
Liechtenstein,2000,0.012000253,pfcs
Liechtenstein,1999,0.007223203,pfcs
Liechtenstein,1998,0.004156121,pfcs
Liechtenstein,1997,0.002128439,pfcs
Liechtenstein,1996,0.00215205,pfcs
Liechtenstein,1995,0.001976723,pfcs
Liechtenstein,1994,0.001494198,pfcs
Liechtenstein,1993,0.000790668,pfcs
Liechtenstein,1992,0.000357448,pfcs
Liechtenstein,1991,0.000115566,pfcs
Malta,2014,1.10E-06,pfcs
Malta,2013,1.10E-06,pfcs
Malta,2012,1.10E-06,pfcs
Malta,2011,1.10E-06,pfcs
Malta,2010,1.10E-06,pfcs
Malta,2009,1.10E-06,pfcs
Malta,2008,1.10E-06,pfcs
Malta,2007,1.10E-06,pfcs
Monaco,2009,0.0198675,pfcs
Monaco,2008,0.02002644,pfcs
Monaco,2007,0.0807945,pfcs
Monaco,2006,0.09001302,pfcs
Monaco,2005,0.07989384,pfcs
Monaco,2004,0.0484767,pfcs
Monaco,2003,0.03994692,pfcs
Monaco,2002,0.0723177,pfcs
Monaco,2001,0.0895362,pfcs
Netherlands,2014,93.21027104,pfcs
Netherlands,2013,143.7572144,pfcs
Netherlands,2012,188.4483074,pfcs
Netherlands,2011,275.1953908,pfcs
Netherlands,2010,313.7722314,pfcs
Netherlands,2009,308.3828986,pfcs
Netherlands,2008,328.2678174,pfcs
Netherlands,2007,426.889116,pfcs
Netherlands,2006,351.240524,pfcs
Netherlands,2005,365.9850305,pfcs
Netherlands,2004,370.4792023,pfcs
Netherlands,2003,764.4351328,pfcs
Netherlands,2002,2613.010215,pfcs
Netherlands,2001,1791.816539,pfcs
Netherlands,2000,1902.813205,pfcs
Netherlands,1999,1766.135456,pfcs
Netherlands,1998,2174.664598,pfcs
Netherlands,1997,2764.936506,pfcs
Netherlands,1996,2535.611989,pfcs
Netherlands,1995,2279.922693,pfcs
Netherlands,1994,2340.78523,pfcs
Netherlands,1993,2432.351108,pfcs
Netherlands,1992,2402.657688,pfcs
Netherlands,1991,2639.585264,pfcs
Netherlands,1990,2662.850322,pfcs
New Zealand,2014,73.41003868,pfcs
New Zealand,2013,48.125514,pfcs
New Zealand,2012,47.4620957,pfcs
New Zealand,2011,35.15221655,pfcs
New Zealand,2010,47.38709,pfcs
New Zealand,2009,54.8381,pfcs
New Zealand,2008,45.1231,pfcs
New Zealand,2007,53.156,pfcs
New Zealand,2006,101.831,pfcs
New Zealand,2005,69.3798,pfcs
New Zealand,2004,102.868,pfcs
New Zealand,2003,123.281,pfcs
New Zealand,2002,79.2306,pfcs
New Zealand,2001,70.6103,pfcs
New Zealand,2000,67.6097,pfcs
New Zealand,1999,68.6666,pfcs
New Zealand,1998,116.9459,pfcs
New Zealand,1997,220.673,pfcs
New Zealand,1996,261.321,pfcs
New Zealand,1995,149.745,pfcs
New Zealand,1994,186.178,pfcs
New Zealand,1993,210.157,pfcs
New Zealand,1992,461.879,pfcs
New Zealand,1991,903.7544,pfcs
New Zealand,1990,909.9257,pfcs
Norway,2014,178.9204288,pfcs
Norway,2013,181.0402112,pfcs
Norway,2012,200.5050866,pfcs
Norway,2011,262.6392978,pfcs
Norway,2010,238.3914648,pfcs
Norway,2009,438.34656,pfcs
Norway,2008,895.99086,pfcs
Norway,2007,951.1920322,pfcs
Norway,2006,859.0759407,pfcs
Norway,2005,955.3184481,pfcs
Norway,2004,1016.745293,pfcs
Norway,2003,1051.105891,pfcs
Norway,2002,1658.785377,pfcs
Norway,2001,1531.26415,pfcs
Norway,2000,1518.450246,pfcs
Norway,1999,1599.966364,pfcs
Norway,1998,1711.979624,pfcs
Norway,1997,1882.703298,pfcs
Norway,1996,2107.619634,pfcs
Norway,1995,2314.048487,pfcs
Norway,1994,2342.5302,pfcs
Norway,1993,2648.270618,pfcs
Norway,1992,2637.223975,pfcs
Norway,1991,3456.701434,pfcs
Norway,1990,3894.799175,pfcs
Poland,2014,13.90326863,pfcs
Poland,2013,14.63501961,pfcs
Poland,2012,15.4052838,pfcs
Poland,2011,16.21608821,pfcs
Poland,2010,17.06956654,pfcs
Poland,2009,17.96796477,pfcs
Poland,2008,163.1163522,pfcs
Poland,2007,184.629757,pfcs
Poland,2006,193.5774317,pfcs
Poland,2005,187.4070334,pfcs
Poland,2004,205.0744019,pfcs
Poland,2003,201.0783535,pfcs
Poland,2002,207.3302985,pfcs
Poland,2001,197.3434439,pfcs
Poland,2000,176.6802756,pfcs
Poland,1999,168.7133357,pfcs
Poland,1998,174.8581152,pfcs
Poland,1997,173.3610481,pfcs
Poland,1996,161.0741859,pfcs
Poland,1995,171.9693634,pfcs
Poland,1994,152.7783378,pfcs
Poland,1993,144.8569095,pfcs
Poland,1992,134.6303364,pfcs
Poland,1991,141.3112449,pfcs
Poland,1990,141.8697874,pfcs
Portugal,2014,12.5911314,pfcs
Portugal,2013,11.35989636,pfcs
Portugal,2012,10.1811758,pfcs
Portugal,2011,9.04547712,pfcs
Portugal,2010,7.928930311,pfcs
Portugal,2009,6.609296053,pfcs
Portugal,2008,5.581380197,pfcs
Portugal,2007,4.74393883,pfcs
Portugal,2006,3.990841448,pfcs
Portugal,2005,3.302614894,pfcs
Portugal,2004,2.800655598,pfcs
Portugal,2003,2.341328323,pfcs
Portugal,2002,1.91474363,pfcs
Portugal,2001,1.51058739,pfcs
Portugal,2000,1.131728702,pfcs
Portugal,1999,0.774163365,pfcs
Portugal,1998,0.428461955,pfcs
Portugal,1997,0.094980175,pfcs
Romania,2014,6.3449,pfcs
Romania,2013,6.149,pfcs
Romania,2012,7.4276,pfcs
Romania,2011,12.7156,pfcs
Romania,2010,9.132186,pfcs
Romania,2009,8.156904,pfcs
Romania,2008,17.86845629,pfcs
Romania,2007,28.18172572,pfcs
Romania,2006,64.05909242,pfcs
Romania,2005,95.27943772,pfcs
Romania,2004,153.8597374,pfcs
Romania,2003,304.5393099,pfcs
Romania,2002,832.9909382,pfcs
Romania,2001,1211.660607,pfcs
Romania,2000,1499.322627,pfcs
Romania,1999,1860.485502,pfcs
Romania,1998,2034.525608,pfcs
Romania,1997,2072.868586,pfcs
Romania,1996,2052.54651,pfcs
Romania,1995,2057.9622,pfcs
Romania,1994,1730.0934,pfcs
Romania,1993,1635.465195,pfcs
Romania,1992,1568.983941,pfcs
Romania,1991,2253.556431,pfcs
Romania,1990,2455.166469,pfcs
Russia,2014,3097.897064,pfcs
Russia,2013,3419.501174,pfcs
Russia,2012,3327.863375,pfcs
Russia,2011,3317.937268,pfcs
Russia,2010,3633.205882,pfcs
Russia,2009,3377.825985,pfcs
Russia,2008,4907.412998,pfcs
Russia,2007,5017.827169,pfcs
Russia,2006,5552.349349,pfcs
Russia,2005,6345.053353,pfcs
Russia,2004,6651.693947,pfcs
Russia,2003,6731.207013,pfcs
Russia,2002,7313.252585,pfcs
Russia,2001,9045.444146,pfcs
Russia,2000,9894.71603,pfcs
Russia,1999,9617.094706,pfcs
Russia,1998,9883.492981,pfcs
Russia,1997,10243.9756,pfcs
Russia,1996,11842.59773,pfcs
Russia,1995,13456.58503,pfcs
Russia,1994,13936.46826,pfcs
Russia,1993,14334.64968,pfcs
Russia,1992,14706.10472,pfcs
Russia,1991,16204.11223,pfcs
Russia,1990,15122.40996,pfcs
Slovakia,2014,11.14750059,pfcs
Slovakia,2013,9.810447002,pfcs
Slovakia,2012,25.66258293,pfcs
Slovakia,2011,20.10596254,pfcs
Slovakia,2010,25.01183735,pfcs
Slovakia,2009,21.00085276,pfcs
Slovakia,2008,42.75818013,pfcs
Slovakia,2007,29.42372426,pfcs
Slovakia,2006,42.46776453,pfcs
Slovakia,2005,24.15865577,pfcs
Slovakia,2004,23.62605317,pfcs
Slovakia,2003,26.45143964,pfcs
Slovakia,2002,17.18324773,pfcs
Slovakia,2001,16.01973104,pfcs
Slovakia,2000,14.90780761,pfcs
Slovakia,1999,16.26972049,pfcs
Slovakia,1998,29.09970584,pfcs
Slovakia,1997,40.1558271,pfcs
Slovakia,1996,40.72407398,pfcs
Slovakia,1995,132.645162,pfcs
Slovakia,1994,153.227496,pfcs
Slovakia,1993,180.322602,pfcs
Slovakia,1992,288.235869,pfcs
Slovakia,1991,309.725091,pfcs
Slovakia,1990,314.863818,pfcs
Slovenia,2014,15.22146326,pfcs
Slovenia,2013,15.31451867,pfcs
Slovenia,2012,18.10976635,pfcs
Slovenia,2011,20.157409,pfcs
Slovenia,2010,9.639797382,pfcs
Slovenia,2009,5.236511635,pfcs
Slovenia,2008,14.73526043,pfcs
Slovenia,2007,99.68026301,pfcs
Slovenia,2006,134.2605413,pfcs
Slovenia,2005,142.1288972,pfcs
Slovenia,2004,140.6940434,pfcs
Slovenia,2003,139.4389754,pfcs
Slovenia,2002,135.0698561,pfcs
Slovenia,2001,129.2604074,pfcs
Slovenia,2000,129.74951,pfcs
Slovenia,1999,128.2922728,pfcs
Slovenia,1998,128.0821583,pfcs
Slovenia,1997,128.1913945,pfcs
Slovenia,1996,127.6687322,pfcs
Slovenia,1995,128.143385,pfcs
Slovenia,1994,128.1750674,pfcs
Slovenia,1993,128.2539818,pfcs
Slovenia,1992,128.1793435,pfcs
Slovenia,1991,129.4046551,pfcs
Slovenia,1990,207.5896321,pfcs
Spain,2014,66.1053475,pfcs
Spain,2013,70.74693817,pfcs
Spain,2012,57.91118509,pfcs
Spain,2011,93.32963189,pfcs
Spain,2010,108.255551,pfcs
Spain,2009,123.1242162,pfcs
Spain,2008,182.1931892,pfcs
Spain,2007,188.294767,pfcs
Spain,2006,198.6515244,pfcs
Spain,2005,212.887732,pfcs
Spain,2004,261.6416731,pfcs
Spain,2003,270.2601904,pfcs
Spain,2002,282.2264768,pfcs
Spain,2001,274.5556134,pfcs
Spain,2000,496.1235639,pfcs
Spain,1999,856.9221174,pfcs
Spain,1998,943.5320815,pfcs
Spain,1997,1025.73763,pfcs
Spain,1996,1002.132502,pfcs
Spain,1995,1055.368087,pfcs
Spain,1994,1038.453347,pfcs
Spain,1993,1065.87727,pfcs
Spain,1992,1026.322654,pfcs
Spain,1991,1087.132616,pfcs
Spain,1990,1164.375877,pfcs
Sweden,2014,81.69793877,pfcs
Sweden,2013,51.00053838,pfcs
Sweden,2012,78.28462007,pfcs
Sweden,2011,212.9539338,pfcs
Sweden,2010,184.8178235,pfcs
Sweden,2009,46.23491658,pfcs
Sweden,2008,269.000243,pfcs
Sweden,2007,294.2438553,pfcs
Sweden,2006,286.7614472,pfcs
Sweden,2005,295.4742162,pfcs
Sweden,2004,292.2962136,pfcs
Sweden,2003,297.779831,pfcs
Sweden,2002,301.1122501,pfcs
Sweden,2001,271.4536935,pfcs
Sweden,2000,277.0648772,pfcs
Sweden,1999,335.767287,pfcs
Sweden,1998,313.834951,pfcs
Sweden,1997,322.87337,pfcs
Sweden,1996,349.4087222,pfcs
Sweden,1995,395.5458166,pfcs
Sweden,1994,358.4492204,pfcs
Sweden,1993,334.5433524,pfcs
Sweden,1992,290.1769975,pfcs
Sweden,1991,437.6945094,pfcs
Sweden,1990,433.7187257,pfcs
Switzerland,2014,43.88361431,pfcs
Switzerland,2013,51.96301863,pfcs
Switzerland,2012,71.32658903,pfcs
Switzerland,2011,67.77607124,pfcs
Switzerland,2010,64.56751359,pfcs
Switzerland,2009,62.9883338,pfcs
Switzerland,2008,57.914205,pfcs
Switzerland,2007,49.11369658,pfcs
Switzerland,2006,51.52767044,pfcs
Switzerland,2005,44.18818148,pfcs
Switzerland,2004,65.30501823,pfcs
Switzerland,2003,61.6701033,pfcs
Switzerland,2002,32.87235917,pfcs
Switzerland,2001,27.81519011,pfcs
Switzerland,2000,49.90219891,pfcs
Switzerland,1999,25.58130347,pfcs
Switzerland,1998,23.83142742,pfcs
Switzerland,1997,21.0263109,pfcs
Switzerland,1996,20.41906248,pfcs
Switzerland,1995,17.4923714,pfcs
Switzerland,1994,20.8707381,pfcs
Switzerland,1993,34.69843227,pfcs
Switzerland,1992,80.60876316,pfcs
Switzerland,1991,98.50553553,pfcs
Switzerland,1990,116.5152497,pfcs
Turkey,2006,450.0584354,pfcs
Turkey,2005,559.9661865,pfcs
Turkey,2004,600.7767071,pfcs
Turkey,2003,595.3305589,pfcs
Turkey,2002,595.9208757,pfcs
Turkey,2001,592.2020138,pfcs
Turkey,2000,591.3823492,pfcs
Turkey,1999,591.0674554,pfcs
Turkey,1998,593.8704504,pfcs
Turkey,1997,593.3259996,pfcs
Turkey,1996,597.2816454,pfcs
Turkey,1995,592.8816836,pfcs
Turkey,1994,693.6522608,pfcs
Turkey,1993,786.5849064,pfcs
Turkey,1992,781.9181986,pfcs
Turkey,1991,854.5414389,pfcs
Turkey,1990,692.7671315,pfcs
Ukraine,2010,26.66730712,pfcs
Ukraine,2009,53.9494938,pfcs
Ukraine,2008,174.2404624,pfcs
Ukraine,2007,154.7116846,pfcs
Ukraine,2006,111.1589861,pfcs
Ukraine,2005,142.3320504,pfcs
Ukraine,2004,93.3364054,pfcs
Ukraine,2003,77.15256627,pfcs
Ukraine,2002,98.65520791,pfcs
